#N_elem,N_iter,N_block,dtype,method,t_tot,t_copy,t_exec,t_backcopy
16384,2000,512,uint32_t,cuda_naive,41121081,109092,40990687,18020
16384,2000,512,uint32_t,cuda_shared,29197568,109511,29067384,17320
16384,2000,512,float,cuda_naive,41124434,109371,40992015,19695
16384,2000,512,float,cuda_shared,29298768,109651,29168304,17460
16384,2000,512,float,cuda_optim,29269783,115797,29132824,17740
16384,2000,512,double,cuda_naive,40976370,117264,40837874,17950
16384,2000,512,double,cuda_shared,31773524,117124,31635587,17460
16384,2000,1024,uint16_t,cuda_naive,55782582,105740,55653097,20323
16384,2000,1024,uint16_t,cuda_shared,38121957,107346,37993448,17810
16384,2000,1024,uint32_t,cuda_naive,55510481,109511,55379249,18299
16384,2000,1024,uint32_t,cuda_shared,37579430,109302,37448896,17879
16384,2000,1024,float,cuda_naive,55370379,109511,55238868,18647
16384,2000,1024,float,cuda_shared,38114134,123480,37963906,17670
16384,2000,1024,float,cuda_optim,40797925,109930,40664948,19695
16384,2000,1024,double,cuda_naive,55731039,119987,55589611,18089
16384,2000,1024,double,cuda_shared,40424135,118381,40284452,17950
16384,2000,1,float,thrust,689403,190317,494756,1606
16384,2000,1,float,std::accumulate,3317461,190317,494756,1606
16384,2000,1,float,cpu,37065678,190317,494756,1606
16384,2000,1,float,cpu_seq,3324725,190317,494756,1606
32768,2000,32,uint16_t,cuda_naive,26685516,115168,26548418,18089
32768,2000,32,uint16_t,cuda_shared,23708672,110628,23576951,17670
32768,2000,32,uint32_t,cuda_naive,27856475,125155,27710018,17880
32768,2000,32,uint32_t,cuda_shared,23439015,125435,23292906,17391
32768,2000,32,float,cuda_naive,27624742,118032,27485548,17810
32768,2000,32,float,cuda_shared,23752602,118032,23613338,17879
32768,2000,32,float,cuda_optim,26307535,118311,26168342,17530
32768,2000,32,double,cuda_naive,32483739,145130,32317657,17600
32768,2000,32,double,cuda_shared,26179098,132489,26025936,17320
32768,2000,64,uint16_t,cuda_naive,26543879,109441,26413136,17879
32768,2000,64,uint16_t,cuda_shared,23104335,109022,22974430,17461
32768,2000,64,uint32_t,cuda_naive,26704233,116705,26564691,19346
32768,2000,64,uint32_t,cuda_shared,23484342,117683,23345357,18019
32768,2000,64,float,cuda_naive,26654716,127949,26505256,18159
32768,2000,64,float,cuda_shared,23702595,117962,23563890,17321
32768,2000,64,float,cuda_optim,23719287,117753,23581071,17111
32768,2000,64,double,cuda_naive,29604602,132069,29449625,19626
32768,2000,64,double,cuda_shared,23805331,142686,23641833,17391
32768,2000,128,uint16_t,cuda_naive,32301733,109930,32169035,19346
32768,2000,128,uint16_t,cuda_shared,24056132,109790,23925529,17390
32768,2000,128,uint32_t,cuda_naive,32296076,117264,32157651,17809
32768,2000,128,uint32_t,cuda_shared,26063161,117752,25923828,18228
32768,2000,128,float,cuda_naive,32229028,120127,32087391,18089
32768,2000,128,float,cuda_shared,25999465,117892,25860900,17321
32768,2000,128,float,cuda_optim,26432202,124248,26287561,17111
32768,2000,128,double,cuda_naive,35365741,132559,35211810,17949
32768,2000,128,double,cuda_shared,26204729,139822,26044234,17250
32768,2000,256,uint16_t,cuda_naive,35280953,109371,35149023,19207
32768,2000,256,uint16_t,cuda_shared,26338266,111956,26205217,17810
32768,2000,256,uint32_t,cuda_naive,35331238,118521,35191137,18159
32768,2000,256,uint32_t,cuda_shared,26098501,117892,25960075,17251
32768,2000,256,float,cuda_naive,35312311,124807,35166273,17880
32768,2000,256,float,cuda_shared,26359288,117473,26221211,17251
32768,2000,256,float,cuda_optim,26223656,117124,26085999,17111
32768,2000,256,double,cuda_naive,38404535,132628,38250255,18229
32768,2000,256,double,cuda_shared,29040285,132768,28886495,17530
32768,2000,512,uint16_t,cuda_naive,43769812,109720,43638790,17949
32768,2000,512,uint16_t,cuda_shared,32212197,117194,32074121,17460
32768,2000,512,uint32_t,cuda_naive,44097786,117613,43958872,17880
32768,2000,512,uint32_t,cuda_shared,31741606,117124,31603041,18089
32768,2000,512,float,cuda_naive,44218123,119079,44077533,18228
32768,2000,512,float,cuda_shared,32161142,126413,32013778,17530
32768,2000,512,float,cuda_optim,29332082,117264,29191980,19486
32768,2000,512,double,cuda_naive,46979578,132559,46825578,18158
32768,2000,512,double,cuda_shared,31969289,133607,31814451,17809
32768,2000,1024,uint16_t,cuda_naive,61295574,109162,61164691,18368
32768,2000,1024,uint16_t,cuda_shared,41109976,130184,40957164,18647
32768,2000,1024,uint32_t,cuda_naive,61561110,121315,61417866,18508
32768,2000,1024,uint32_t,cuda_shared,40455843,119150,40315322,17949
32768,2000,1024,float,cuda_naive,61207504,125994,61059371,18857
32768,2000,1024,float,cuda_shared,41080154,120406,40938586,17809
32768,2000,1024,float,cuda_optim,40886414,119289,40745056,18717
32768,2000,1024,double,cuda_naive,61472971,134863,61315828,18997
32768,2000,1024,double,cuda_shared,43297056,135352,43140402,17949
32768,2000,1,float,thrust,1201061,212737,983924,1676
32768,2000,1,float,std::accumulate,6632687,212737,983924,1676
32768,2000,1,float,cpu,73116281,212737,983924,1676
32768,2000,1,float,cpu_seq,6630941,212737,983924,1676
65536,2000,64,uint16_t,cuda_naive,37971938,127391,37822756,18089
65536,2000,64,uint16_t,cuda_shared,29227040,126902,29078838,17949
65536,2000,64,uint32_t,cuda_naive,38783494,147016,38613430,19625
65536,2000,64,uint32_t,cuda_shared,28965764,132419,28812672,17321
65536,2000,64,float,cuda_naive,38679011,133118,38524522,18088
65536,2000,64,float,cuda_shared,29295206,133048,29141625,17181
65536,2000,64,float,cuda_optim,32403702,132559,32246489,21232
65536,2000,64,double,cuda_naive,45205958,186756,44996434,19416
65536,2000,64,double,cuda_shared,33141994,165663,32955518,17460
65536,2000,128,uint16_t,cuda_naive,35347721,117752,35208458,18089
65536,2000,128,uint16_t,cuda_shared,27638151,117473,27500005,17321
65536,2000,128,uint32_t,cuda_naive,38029208,132139,37875976,17670
65536,2000,128,uint32_t,cuda_shared,29031345,131721,28878882,17320
65536,2000,128,float,cuda_naive,37913411,132139,37758643,19346
65536,2000,128,float,cuda_shared,28912266,132209,28759593,17181
65536,2000,128,float,cuda_optim,29882920,131860,29730666,17112
65536,2000,128,double,cuda_naive,43729024,163080,43543246,19346
65536,2000,128,double,cuda_shared,32362565,162940,32178743,17460
65536,2000,256,uint16_t,cuda_naive,38824211,116705,38685925,18158
65536,2000,256,uint16_t,cuda_shared,29285638,116635,29147631,17949
65536,2000,256,uint32_t,cuda_naive,41136237,133606,40980491,18787
65536,2000,256,uint32_t,cuda_shared,29008927,134584,28853809,17251
65536,2000,256,float,cuda_naive,40952345,132140,40798833,18019
65536,2000,256,float,cuda_shared,29306869,132070,29154126,17390
65536,2000,256,float,cuda_optim,31248108,131791,31094736,18229
65536,2000,256,double,cuda_naive,44215818,166991,44025571,19974
65536,2000,256,double,cuda_shared,32054006,166083,31860197,17670
65536,2000,512,uint16_t,cuda_naive,49470676,118870,49330296,18158
65536,2000,512,uint16_t,cuda_shared,35138267,118032,34999702,17181
65536,2000,512,uint32_t,cuda_naive,49857806,131441,49704924,18089
65536,2000,512,uint32_t,cuda_shared,34837181,132000,34684019,17740
65536,2000,512,float,cuda_naive,49881483,133536,49726505,18159
65536,2000,512,float,cuda_shared,35393607,133117,35239817,17320
65536,2000,512,float,cuda_optim,32098355,139753,31937162,18088
65536,2000,512,double,cuda_naive,52903375,164755,52715642,19556
65536,2000,512,double,cuda_shared,37688103,164826,37502115,17670
65536,2000,1024,uint16_t,cuda_naive,67279086,117823,67139822,18019
65536,2000,1024,uint16_t,cuda_shared,43834276,117124,43696339,17390
65536,2000,1024,uint32_t,cuda_naive,67292496,132489,67138565,18019
65536,2000,1024,uint32_t,cuda_shared,43441698,132350,43288675,17390
65536,2000,1024,float,cuda_naive,67307023,132210,67153092,18369
65536,2000,1024,float,cuda_shared,43825335,132420,43672103,17461
65536,2000,1024,float,cuda_optim,40863506,132908,40708808,18368
65536,2000,1024,double,cuda_naive,70562115,165104,70374173,19486
65536,2000,1024,double,cuda_shared,46369375,165524,46182200,18298
65536,2000,1,float,thrust,2211524,248425,1958559,1816
65536,2000,1,float,std::accumulate,14110803,248425,1958559,1816
65536,2000,1,float,cpu,153108296,248425,1958559,1816
65536,2000,1,float,cpu_seq,14125748,248425,1958559,1816
131072,2000,128,uint16_t,cuda_naive,49306479,153511,49129292,19067
131072,2000,128,uint16_t,cuda_shared,35103766,135283,34947600,17530
131072,2000,128,uint32_t,cuda_naive,52959667,191156,52745325,19765
131072,2000,128,uint32_t,cuda_shared,37635722,165035,37450014,17251
131072,2000,128,float,cuda_naive,52931522,167130,52741484,19555
131072,2000,128,float,cuda_shared,38097303,165035,37911176,17670
131072,2000,128,float,cuda_optim,43811158,165874,43624681,17181
131072,2000,128,double,cuda_naive,70389189,272800,70091735,21301
131072,2000,128,double,cuda_shared,50042676,233409,49788245,17670
131072,2000,256,uint16_t,cuda_naive,46950803,134165,46794918,18298
131072,2000,256,uint16_t,cuda_shared,35174794,133956,35019956,17530
131072,2000,256,uint32_t,cuda_naive,49825540,166292,49636480,19346
131072,2000,256,uint32_t,cuda_shared,36022248,165663,35835842,17461
131072,2000,256,float,cuda_naive,49690956,173835,49494143,19556
131072,2000,256,float,cuda_shared,35824388,166362,35637213,17461
131072,2000,256,float,cuda_optim,40826281,165803,40639036,18089
131072,2000,256,double,cuda_naive,65191739,230896,64937587,19905
131072,2000,256,double,cuda_shared,46533641,228940,46283399,18019
131072,2000,512,uint16_t,cuda_naive,55659522,133886,55503217,18997
131072,2000,512,uint16_t,cuda_shared,38001480,135702,37843779,18508
131072,2000,512,uint32_t,cuda_naive,56091840,167410,55900963,20044
131072,2000,512,uint32_t,cuda_shared,39598262,166502,39410877,17530
131072,2000,512,float,cuda_naive,55983795,172787,55787961,19695
131072,2000,512,float,cuda_shared,38692979,166851,38505385,17321
131072,2000,512,float,cuda_optim,41039157,173625,40836408,25632
131072,2000,512,double,cuda_naive,67343829,228032,67092819,19556
131072,2000,512,double,cuda_shared,46391794,228800,46140365,19346
131072,2000,1024,uint16_t,cuda_naive,74492783,133327,74338015,18159
131072,2000,1024,uint16_t,cuda_shared,49696474,133537,49541914,17670
131072,2000,1024,uint32_t,cuda_naive,75958961,173067,75764383,18089
131072,2000,1024,uint32_t,cuda_shared,49233495,166362,49046321,17460
131072,2000,1024,float,cuda_naive,75862161,166921,75674008,17880
131072,2000,1024,float,cuda_shared,49793343,164895,49607705,17391
131072,2000,1024,float,cuda_optim,43844053,164965,43657227,18508
131072,2000,1024,double,cuda_naive,86331719,229987,86078824,19555
131072,2000,1024,double,cuda_shared,57587211,227333,57336900,19626
131072,2000,1,float,thrust,4242858,334330,3903988,1886
131072,2000,1,float,std::accumulate,33089683,334330,3903988,1886
131072,2000,1,float,cpu,364994739,334330,3903988,1886
131072,2000,1,float,cpu_seq,33088216,334330,3903988,1886
262144,2000,256,uint16_t,cuda_naive,81325426,227752,81071064,20463
262144,2000,256,uint16_t,cuda_shared,55102818,173207,54908588,17600
262144,2000,256,uint32_t,cuda_naive,92673656,283625,92367333,19276
262144,2000,256,uint32_t,cuda_shared,62094488,228590,61845225,17251
262144,2000,256,float,cuda_naive,92590545,251987,92316069,19137
262144,2000,256,float,cuda_shared,61937834,229708,61686825,17949
262144,2000,256,float,cuda_optim,75703202,229638,75450935,19276
262144,2000,256,double,cuda_naive,117081649,517734,116539540,21022
262144,2000,256,double,cuda_shared,76005266,481696,75501989,18089
262144,2000,512,uint16_t,cuda_naive,75017151,168666,74825577,19625
262144,2000,512,uint16_t,cuda_shared,52521064,164406,52335496,17740
262144,2000,512,uint32_t,cuda_naive,84285648,234108,84028422,19696
262144,2000,512,uint32_t,cuda_shared,57994386,227892,57743586,19555
262144,2000,512,float,cuda_naive,84455712,241791,84190873,19765
262144,2000,512,float,cuda_shared,58504298,227334,58254195,19416
262144,2000,512,float,cuda_optim,64677847,231943,64423206,19346
262144,2000,512,double,cuda_naive,105447139,501949,104922281,19486
262144,2000,512,double,cuda_shared,67749187,483442,67243188,19206
262144,2000,1024,uint16_t,cuda_naive,85871464,173835,85674302,19975
262144,2000,1024,uint16_t,cuda_shared,58370551,171460,58176323,19346
262144,2000,1024,uint32_t,cuda_naive,93585993,247867,93314939,19765
262144,2000,1024,uint32_t,cuda_shared,63265447,230058,63012482,19486
262144,2000,1024,float,cuda_naive,93518246,232153,93263326,19346
262144,2000,1024,float,cuda_shared,62244996,228032,61994266,19346
262144,2000,1024,float,cuda_optim,64252934,232991,63997034,19556
262144,2000,1024,double,cuda_naive,108193018,492870,107676961,19835
262144,2000,1024,double,cuda_shared,71787761,482115,71282807,19486
262144,2000,1,float,thrust,8285900,480438,7800922,1816
262144,2000,1,float,std::accumulate,66221899,480438,7800922,1816
262144,2000,1,float,cpu,874082242,480438,7800922,1816
262144,2000,1,float,cpu_seq,66252000,480438,7800922,1816
524288,2000,512,uint16_t,cuda_naive,144394688,469403,143895603,21511
524288,2000,512,uint16_t,cuda_shared,94025015,230686,93773168,17809
524288,2000,512,uint32_t,cuda_naive,155623701,736755,154862920,20463
524288,2000,512,uint32_t,cuda_shared,102577848,488051,102066541,19835
524288,2000,512,float,cuda_naive,155518030,833416,154660799,20464
524288,2000,512,float,cuda_shared,102389556,499855,101866724,19626
524288,2000,512,float,cuda_optim,128213860,477155,127713867,19346
524288,2000,512,double,cuda_naive,206870510,1518419,205327786,20953
524288,2000,512,double,cuda_shared,127395600,1004946,126362507,24654
524288,2000,1024,uint16_t,cuda_naive,126585092,332794,126228622,20254
524288,2000,1024,uint16_t,cuda_shared,87135522,229358,86882767,19974
524288,2000,1024,uint32_t,cuda_naive,132856769,675645,132157309,20393
524288,2000,1024,uint32_t,cuda_shared,92435148,483092,91929218,19416
524288,2000,1024,float,cuda_naive,132883867,665727,132195023,19695
524288,2000,1024,float,cuda_shared,92767662,482324,92262431,19556
524288,2000,1024,float,cuda_optim,104724700,478832,104222890,19207
524288,2000,1024,double,cuda_naive,175336263,1323772,173988815,20324
524288,2000,1024,double,cuda_shared,109126517,999848,108103970,19276
524288,2000,1,float,thrust,16303540,836908,15461743,2095
524288,2000,1,float,std::accumulate,132809277,836908,15461743,2095
524288,2000,1,float,cpu,2000519270,836908,15461743,2095
524288,2000,1,float,cpu_seq,132852718,836908,15461743,2095
1048576,2000,1024,uint16_t,cuda_naive,262093734,1191353,260866972,24724
1048576,2000,1024,uint16_t,cuda_shared,166813531,496990,166292795,20184
1048576,2000,1024,uint32_t,cuda_naive,274661114,1981187,272654505,21790
1048576,2000,1024,uint32_t,cuda_shared,181553534,1037492,180493623,18647
1048576,2000,1024,float,cuda_naive,277569655,1740166,275802949,23048
1048576,2000,1024,float,cuda_shared,181739382,1097905,180618080,19696
1048576,2000,1024,float,cuda_optim,225492781,1005085,224464229,19625
1048576,2000,1024,double,cuda_naive,381695535,3085448,378583827,22768
1048576,2000,1024,double,cuda_shared,230000198,2482508,227493594,19835
1048576,2000,1,float,thrust,33025918,1749175,31271853,2096
1048576,2000,1,float,std::accumulate,269359742,1749175,31271853,2096
1048576,2000,1,float,cpu,4363001817,1749175,31271853,2096
1048576,2000,1,float,cpu_seq,269466948,1749175,31271853,2096
2097152,2000,1,float,thrust,66307244,4404051,61891320,2235
2097152,2000,1,float,std::accumulate,629866689,4404051,61891320,2235
2097152,2000,1,float,cpu,11982433870,4404051,61891320,2235
2097152,2000,1,float,cpu_seq,638359948,4404051,61891320,2235
4194304,2000,1,float,thrust,131895753,7742815,124141065,2235
4194304,2000,1,float,std::accumulate,3607014272,7742815,124141065,2235
4194304,2000,1,float,cpu,54208730525,7742815,124141065,2235
4194304,2000,1,float,cpu_seq,3604132969,7742815,124141065,2235
8388608,2000,1,float,thrust,263133810,14111571,249008970,2863
8388608,2000,1,float,std::accumulate,7480398870,14111571,249008970,2863
8388608,2000,1,float,cpu,121305225129,14111571,249008970,2863
8388608,2000,1,float,cpu_seq,7479860323,14111571,249008970,2863
16777216,2000,1,float,thrust,523046402,26115542,496918218,2445
16777216,2000,1,float,std::accumulate,14973169214,26115542,496918218,2445
#N_elem,N_iter,N_block,dtype,method,t_tot,t_copy,t_exec,t_backcopy
1024,2000,32,uint16_t,cuda_naive,487953662,465415956,22477502,40020
1024,2000,32,uint16_t,cuda_shared,20555732,128299,20402499,19905
1024,2000,32,uint32_t,cuda_naive,23113063,139753,22935176,31220
1024,2000,32,uint32_t,cuda_shared,18424715,114052,18287686,19067
1024,2000,32,float,cuda_naive,20995596,113562,20850954,27099
1024,2000,32,float,cuda_shared,17858996,107068,17729858,18229
1024,2000,32,float,cuda_optim,17860462,107417,17731185,18159
1024,2000,32,double,cuda_naive,20850255,110978,20709385,25981
1024,2000,32,double,cuda_shared,18012159,107486,17882952,18089
1024,2000,64,uint16_t,cuda_naive,20859823,106718,20730547,18927
1024,2000,64,uint16_t,cuda_shared,17882253,106439,17754442,17880
1024,2000,64,uint32_t,cuda_naive,21084016,106160,20955716,18578
1024,2000,64,uint32_t,cuda_shared,17794672,105741,17667210,18228
1024,2000,64,float,cuda_naive,20969476,106090,20841246,18647
1024,2000,64,float,cuda_shared,17862488,105810,17734887,18229
1024,2000,64,float,cuda_optim,17980590,105811,17853129,18089
1024,2000,64,double,cuda_naive,20882941,106509,20754153,18788
1024,2000,64,double,cuda_shared,17853059,106648,17724620,18229
1024,2000,128,uint16_t,cuda_naive,23783756,105391,23655945,18927
1024,2000,128,uint16_t,cuda_shared,20943564,105950,20816243,17809
1024,2000,128,uint32_t,cuda_naive,23815463,105741,23687164,19067
1024,2000,128,uint32_t,cuda_shared,20812192,107277,20683263,18159
1024,2000,128,float,cuda_naive,23773070,106579,23643023,20045
1024,2000,128,float,cuda_shared,20877843,106859,20748705,18787
1024,2000,128,float,cuda_optim,20885176,107417,20756039,18159
1024,2000,128,double,cuda_naive,23773698,107417,23643792,18997
1024,2000,128,double,cuda_shared,20654787,106718,20526278,18368
1024,2000,256,uint16_t,cuda_naive,23993794,106230,23865005,18997
1024,2000,256,uint16_t,cuda_shared,20875140,105601,20747748,18229
1024,2000,256,uint32_t,cuda_naive,23770230,105531,23642279,18927
1024,2000,256,uint32_t,cuda_shared,20771983,106160,20645080,17321
1024,2000,256,float,cuda_naive,23405725,101760,23282663,18019
1024,2000,256,float,cuda_shared,21095771,101480,20974037,16901
1024,2000,256,float,cuda_optim,22597652,108325,22468934,16972
1024,2000,256,double,cuda_naive,25283566,101760,25160504,17949
1024,2000,256,double,cuda_shared,22492750,103366,22368641,17321
1024,2000,512,uint16_t,cuda_naive,25723709,102109,25598693,19556
1024,2000,512,uint16_t,cuda_shared,22458877,102248,22336235,17041
1024,2000,512,uint32_t,cuda_naive,25571106,101830,25446646,19277
1024,2000,512,uint32_t,cuda_shared,22577608,109652,22447353,17251
1024,2000,512,float,cuda_naive,25419199,101620,25295020,19206
1024,2000,512,float,cuda_shared,22637183,101760,22514890,17181
1024,2000,512,float,cuda_optim,28282371,102738,28157214,18997
1024,2000,512,double,cuda_naive,25583537,102040,25459497,18648
1024,2000,512,double,cuda_shared,25163228,102528,25039608,17670
1024,2000,1,float,thrust,274479,232294,37995,1396
1024,2000,1,float,std::accumulate,202123,232294,37995,1396
1024,2000,1,float,cpu,1866178,232294,37995,1396
1024,2000,1,float,cpu_seq,205894,232294,37995,1396
2048,2000,32,uint16_t,cuda_naive,22338330,105112,22212125,17740
2048,2000,32,uint16_t,cuda_shared,19698233,102947,19574403,17530
2048,2000,32,uint32_t,cuda_naive,21029700,102807,20906080,17461
2048,2000,32,uint32_t,cuda_shared,19535152,103017,19411461,17321
2048,2000,32,float,cuda_naive,20784904,102877,20660935,17740
2048,2000,32,float,cuda_shared,19759134,102738,19630905,22070
2048,2000,32,float,cuda_optim,19461538,102109,19338966,17041
2048,2000,32,double,cuda_naive,22550440,103645,22425283,18089
2048,2000,32,double,cuda_shared,19505749,103716,19381359,17251
2048,2000,64,uint16_t,cuda_naive,19904057,101620,19781135,17809
2048,2000,64,uint16_t,cuda_shared,19660937,101620,19538923,17042
2048,2000,64,uint32_t,cuda_naive,19859008,109512,19726729,19346
2048,2000,64,uint32_t,cuda_shared,19636003,109303,19506097,17321
2048,2000,64,float,cuda_naive,19867110,102529,19741744,19486
2048,2000,64,float,cuda_shared,19609952,102528,19486960,17112
2048,2000,64,float,cuda_optim,19637190,101969,19514758,16972
2048,2000,64,double,cuda_naive,20082573,103995,19957067,18089
2048,2000,64,double,cuda_shared,19610511,103506,19485913,17739
2048,2000,128,uint16_t,cuda_naive,23531021,101969,23407820,17879
2048,2000,128,uint16_t,cuda_shared,19798595,101690,19676372,17181
2048,2000,128,uint32_t,cuda_naive,23556164,101690,23433381,17740
2048,2000,128,uint32_t,cuda_shared,19751242,101969,19628880,17111
2048,2000,128,float,cuda_naive,23521662,102249,23396924,19206
2048,2000,128,float,cuda_shared,19788958,102388,19665617,17600
2048,2000,128,float,cuda_optim,19982909,110350,19852025,17111
2048,2000,128,double,cuda_naive,24806126,103436,24681318,17949
2048,2000,128,double,cuda_shared,19848996,103296,19725027,17321
2048,2000,256,uint16_t,cuda_naive,25476139,101899,25353078,17809
2048,2000,256,uint16_t,cuda_shared,22561010,101061,22439485,17112
2048,2000,256,uint32_t,cuda_naive,25574616,101759,25451415,18020
2048,2000,256,uint32_t,cuda_shared,22442280,101760,22320196,16971
2048,2000,256,float,cuda_naive,25454418,101899,25331218,17949
2048,2000,256,float,cuda_shared,22561708,101830,22439555,16902
2048,2000,256,float,cuda_optim,22581474,109512,22451358,17251
2048,2000,256,double,cuda_naive,25630140,103157,25505542,18019
2048,2000,256,double,cuda_shared,22518197,103645,22393320,17880
2048,2000,512,uint16_t,cuda_naive,30473462,101970,30348864,19277
2048,2000,512,uint16_t,cuda_shared,25289312,101899,25166949,17112
2048,2000,512,uint32_t,cuda_naive,29092340,101830,28969209,17879
2048,2000,512,uint32_t,cuda_shared,25363484,102737,25239934,17530
2048,2000,512,float,cuda_naive,28932821,102808,28808503,18228
2048,2000,512,float,cuda_shared,25537879,102528,25414678,17251
2048,2000,512,float,cuda_optim,28318562,109582,28186492,19067
2048,2000,512,double,cuda_naive,31562576,103156,31437699,18299
2048,2000,512,double,cuda_shared,25323116,103366,25199007,17320
2048,2000,1024,uint16_t,cuda_naive,34381463,101829,34258192,18019
2048,2000,1024,uint16_t,cuda_shared,30704150,102947,30580041,17880
2048,2000,1024,uint32_t,cuda_naive,34212725,102667,34088546,18089
2048,2000,1024,uint32_t,cuda_shared,31284676,102598,31161195,17600
2048,2000,1024,float,cuda_naive,34228369,110070,34096927,17950
2048,2000,1024,float,cuda_shared,31331330,102808,31207570,17600
2048,2000,1024,float,cuda_optim,36935160,109582,36804556,17670
2048,2000,1024,double,cuda_naive,34092876,103435,33968069,18019
2048,2000,1024,double,cuda_shared,31057759,103366,30933231,17740
2048,2000,1,float,thrust,239348,172369,62788,1397
2048,2000,1,float,std::accumulate,406339,172369,62788,1397
2048,2000,1,float,cpu,3629471,172369,62788,1397
2048,2000,1,float,cpu_seq,406969,172369,62788,1397
4096,2000,32,uint16_t,cuda_naive,22535937,104972,22409593,17880
4096,2000,32,uint16_t,cuda_shared,19721870,102528,19598459,17600
4096,2000,32,uint32_t,cuda_naive,22751050,104484,22625614,17530
4096,2000,32,uint32_t,cuda_shared,19608167,103716,19484128,17041
4096,2000,32,float,cuda_naive,22531048,103366,22406730,17600
4096,2000,32,float,cuda_shared,19796600,104135,19671653,17391
4096,2000,32,float,cuda_optim,19640225,105182,19507944,16971
4096,2000,32,double,cuda_naive,22632598,105531,22505766,17810
4096,2000,32,double,cuda_shared,19518280,106719,19390679,17461
4096,2000,64,uint16_t,cuda_naive,22485232,123759,22338914,18578
4096,2000,64,uint16_t,cuda_shared,19788045,106020,19659537,18997
4096,2000,64,uint32_t,cuda_naive,22546668,114261,22410756,18229
4096,2000,64,uint32_t,cuda_shared,19588301,106579,19460979,17391
4096,2000,64,float,cuda_naive,22423118,104972,22295377,19486
4096,2000,64,float,cuda_shared,19701236,104553,19575520,17810
4096,2000,64,float,cuda_optim,19752849,104135,19628251,17111
4096,2000,64,double,cuda_naive,22647310,106090,22519779,18089
4096,2000,64,double,cuda_shared,19548422,105601,19422148,17320
4096,2000,128,uint16_t,cuda_naive,25512508,102877,25388119,18089
4096,2000,128,uint16_t,cuda_shared,20059595,103017,19935975,17181
4096,2000,128,uint32_t,cuda_naive,25517187,103506,25392030,18159
4096,2000,128,uint32_t,cuda_shared,20085716,103645,19961677,17111
4096,2000,128,float,cuda_naive,25354875,104204,25228042,19206
4096,2000,128,float,cuda_shared,20107996,104134,19983328,17111
4096,2000,128,float,cuda_optim,20000089,104694,19868996,22908
4096,2000,128,double,cuda_naive,25488762,105252,25360601,19486
4096,2000,128,double,cuda_shared,22218550,105182,22092555,17461
4096,2000,256,uint16_t,cuda_naive,28327839,102458,28204218,17810
4096,2000,256,uint16_t,cuda_shared,22486394,101969,22363891,17181
4096,2000,256,uint32_t,cuda_naive,28437839,103227,28313450,17810
4096,2000,256,uint32_t,cuda_shared,22397136,103436,22273306,17042
4096,2000,256,float,cuda_naive,28384969,102947,28260790,17809
4096,2000,256,float,cuda_shared,22489258,102877,22365708,17251
4096,2000,256,float,cuda_optim,22473125,103576,22348526,17600
4096,2000,256,double,cuda_naive,28496577,105462,28369743,18019
4096,2000,256,double,cuda_shared,22518382,105811,22391759,17460
4096,2000,512,uint16_t,cuda_naive,34088474,102389,33964854,17810
4096,2000,512,uint16_t,cuda_shared,25848238,102040,25725665,17111
4096,2000,512,uint32_t,cuda_naive,34233607,103646,34108309,18229
4096,2000,512,uint32_t,cuda_shared,26197239,103925,26072640,17321
4096,2000,512,float,cuda_naive,34219010,103436,34094132,18089
4096,2000,512,float,cuda_shared,26177753,110839,26046380,17111
4096,2000,512,float,cuda_optim,28420519,103576,28294314,19206
4096,2000,512,double,cuda_naive,34161948,113004,34027712,17949
4096,2000,512,double,cuda_shared,28113982,105740,27987219,17600
4096,2000,1024,uint16_t,cuda_naive,42645235,102109,42521684,18019
4096,2000,1024,uint16_t,cuda_shared,32688562,102458,32565151,17530
4096,2000,1024,uint32_t,cuda_naive,40266068,104623,40140073,17949
4096,2000,1024,uint32_t,cuda_shared,33898881,103995,33774283,17320
4096,2000,1024,float,cuda_naive,40215841,103366,40089566,19486
4096,2000,1024,float,cuda_shared,33306457,104343,33181021,17670
4096,2000,1024,float,cuda_optim,36853934,102807,36730104,17600
4096,2000,1024,double,cuda_naive,42619727,105391,42493034,17880
4096,2000,1024,double,cuda_shared,33842912,105321,33716290,17949
4096,2000,1,float,thrust,301856,173906,123759,1397
4096,2000,1,float,std::accumulate,814915,173906,123759,1397
4096,2000,1,float,cpu,7286320,173906,123759,1397
4096,2000,1,float,cpu_seq,810933,173906,123759,1397
8192,2000,32,uint16_t,cuda_naive,22505067,113144,22370761,17740
8192,2000,32,uint16_t,cuda_shared,19736745,103995,19611589,17740
8192,2000,32,uint32_t,cuda_naive,22692383,106509,22563176,19276
8192,2000,32,uint32_t,cuda_shared,19597900,105601,19471486,17461
8192,2000,32,float,cuda_naive,22688472,106020,22559893,19206
8192,2000,32,float,cuda_shared,19768803,105321,19643019,17041
8192,2000,32,float,cuda_optim,19813223,105461,19687298,16971
8192,2000,32,double,cuda_naive,22888079,109163,22757615,17880
8192,2000,32,double,cuda_shared,19521144,109163,19391378,17181
8192,2000,64,uint16_t,cuda_naive,22480133,103017,22355955,17739
8192,2000,64,uint16_t,cuda_shared,19759654,103716,19635195,17321
8192,2000,64,uint32_t,cuda_naive,22611715,112306,22478038,18020
8192,2000,64,uint32_t,cuda_shared,19662993,104972,19537487,17251
8192,2000,64,float,cuda_naive,22510165,105531,22383402,17810
